27,"Making the Control Letter Response Process More Efficient",14,1,1296493141,1298465456,"<p>I think we should make the process to respond to control letters more efficient, by scanning in the control letter documents and emailing them to individuals promptly.</p>","Under Review"
28,"Sortable, Searchable Employee Directory of Profile Photos",17,1,1296493170,1367510523,"<p>You know the way the environmental group shows its members&#39; profile photos/icons?&nbsp; It would be cool to see that alphabetically for all ED and for a single Principal Office, in addition for a group.&nbsp; That way, if you were having a call with employees in another building or Regional Office, you would know what they looked like and vice versa.&nbsp; Having a directory, and encouraging employees to post their photos, would boost morale and engagement.</p>",Implemented
29,"Reviewer Database",16,1,1296493205,1349272443,"<p>I think we need to create an ED wide panel reviewer database. This way, we can have a common place to keep track of past reviewers, so that each program doesn&#39;t have to go through the tireless process of recruiting new reviewers each year. The database can include basic contact information, subject areas of expertise, and ED ratings (so that we know not to contact poor reviewers). This will save us an enormous amount of time &quot;reinventing the wheel&quot;, since there are so many people out there who want to review for us, but we don&#39;t have a way of keeping track of them.</p>","In Progress"
32,"Instant Messenger",25,1,1296563749,1325179313,"<p><strong>IDEA ENGINE ADMINISTRATOR&#39;S NOTE</strong></p><p><strong>PLEASE CLICK <a href=""/node/32#comment-117"">HERE</a> FOR AN UPDATE FROM THE DEPARTMENT&#39;S CHIEF INFORMATION OFFICER DANNY HARRIS ON THIS ISSUE. </strong></p><p>More often than not, when I have a question for one of my peers I usually either: walk to their desk and ask them or give them a call. While it is good and necessary to have human interaction throughout the workday, nothing is more frustrating than when you need an answer and people proceed to &ldquo;chit-chat&rdquo; while the clock is ticking. Moreover it is frustrating on the side of the answerer, when someone comes by with a myriad of questions, followed by supplemental questions, that you have to put down everything you&rsquo;re doing to answer.</p><p>The solution to this problem is to install windows instant messenger (which comes with most MS Office packs) on to all the computers. Not only does it allow you to ask simple questions and get instant responses, but it also can allow you to see someone&rsquo;s status (online, busy, away, etc&hellip;) so there is no more need to make countless trips back and forth to someone&rsquo;s desk. Furthermore this allows for instant answers to questions you have from anyone Department wide, thus allowing you and the person you&rsquo;re asking a question of, to provide a response with minimal downtime on what they&rsquo;re working on. When I was in the Air Force, we used this and it worked wonderfully, it allowed each member of our team to receive instantaneous answers to questions and allowed them to do it in an efficient and effective manner. &nbsp;</p>",Implemented
33,"External Requests for Demonstrations",26,1,1296563824,1296563824,"<p>I suggest that we eliminate product demonstrations to ED staff, since we neither endorse, nor buy, nor promote products and services of companies. It may be useful to conduct an annual conference where vendors can display&nbsp;their products and services (conference arranged through our purchasing office as a help to small businesses wishing to do business with the government).</p>","Awaiting Review"
34,"Promoting ED Projects That Work But Lose Funding",26,1,1296564305,1296564305,"<p>There are some earmarks that do exceptional work; one I know of works with autistic children. While earmarks are being done away with, I believe it should be routine for ED staff to recommend other funding sources to those doing stellar work. In order for this to happen, ED staff need professional development activities on programs across ED to include &quot;eligible entities&quot; descriptions for accurate referrals. While I&#39;ve done some referrals for selected projects, I don&#39;t know of all of the eligible entities for all of ED&#39;s programs.</p><p>Similarly, for&nbsp;other projects that have lost funding, we need to refer past recipients to funding pools both internal to ED and to other agencies.</p>","Awaiting Review"
40,"Share Point",53,1,1296569045,1325179386,"<p><strong>IDEA ENGINE ADMINISTRATOR&#39;S NOTE</strong></p><p><strong>PLEASE CLICK <a href=""/node/67#comment-42"">HERE</a> FOR AN UPDATE ON SharePoint FROM THE DEPARTMENT&#39;S CHIEF INFORMATION OFFICER DANNY HARRIS. </strong></p><p>Hello,</p><p>My idea is that we start using Microsoft Share Point. This will allow a more efficient way of sharing and editing documents.&nbsp;</p><p>&nbsp;</p><p>Thank You,</p><p>J</p>",Implemented
42,"Share Point for Editing",62,1,1296571490,1341925246,"<p><strong>IDEA ENGINE ADMINISTRATOR&#39;S NOTE</strong></p><p><strong>PLEASE CLICK <a href=""/node/67#comment-42"">HERE</a> FOR AN UPDATE ON SharePoint FROM THE DEPARTMENT&#39;S CHIEF INFORMATION OFFICER DANNY HARRIS. </strong></p><p>We have discussed using Share Point for editing with several offices and we all agree that it is not yet able to compile all the edits in one document in such a way that makes it manageable for all contributors of edits.</p>",Resolved
43,"Single Sign-On",66,1,1296573161,1309199678,"<p><strong>IDEA ENGINE ADMINISTRATOR&#39;S NOTE</strong></p><p><strong>PLEASE CLICK <a href=""/node/43#comment-115"">HERE</a><a href=""/node/43#comment-115""> </a>FOR AN UPDATE FROM THE DEPARTMENT&#39;S CHIEF INFORMATION OFFICER DANNY HARRIS ON THIS ISSUE. </strong></p><p>I&#39;m new here.</p><p>I&#39;ve heard &quot;this has been discussed.&quot;</p><p>I almost find it hard to believe that we don&#39;t have a single ID and password with access/authentication controlled at the application level.&nbsp; How can you keep track of 20 usernames and passwords which each come up for renewal and change&nbsp;at different times?</p>","In Progress"
45,"First Aid/Emergency Responder Training at Work",65,1,1296573816,1300709217,"<p>In a column after the the recent attack in Tuscon, the writer reflected on his lack of&nbsp; first aid training and how he would have been unprepared to provide appropriate assistance if he had been a bystander. I would lke to propose that the Department provide lunch time first aid training to employees. I would recommend that this include &quot;mini-training&quot; on emergency responses to specific things like, strokes, heart attacks, broken bones, sprains, wounds/bleeding, danger of infectious diseases, respiratory distress, someone is unconscious, how to tell if someone is in danger of going into shock and what to do, what&nbsp; kind of first aid supplies you should have in your home and car and&nbsp; how to&nbsp; use them, etc. The Red Cross also offers courses in First Aid/CPR/AED. These courses could be available to those who are interested. The mini-training courses are likely to reach a broader audience.</p>","Under Review"
47,"""hole in the wall"" pilot",78,1,1296574817,1296574817,"<p>&gt;&nbsp;</p><p>I&#39;d like to propose to Scty Duncan our own American version of the &quot;hole in the wall project&quot; that Sugata Mitra made famous (see TED&nbsp; <a href=""http://www.ted.com/talks/lang/eng/sugata_mitra_shows_how_kids_teach_themselves.html"">http://www.ted.com/talks/lang/eng/sugata_mitra_shows_how_kids_teach_themselves.html</a>). It would be a joint venture with Nittin Pradhan (DOT), Vic Sinah (EPA), and incorporate points of learning in transportation spots for rural, poor children both in India and America (native American indians) who will communicate &amp; learn near rail and bus stations.&nbsp; We could start small - say 20 locations, use solar/wind green technology with wifi Commercially Off the Shelf (COTs) products with minimal costs.</p><p>Potential instant learning at minimal cost is a very real probability; (Rough Order of Magnitute (ROM) under 100K for ED; a bit more for DOT, 0 for EPA), no political capital involved - but tons of spin-reward just in time for the 2012 campaign. DOT &amp; EPA would split the costs and logistics - we can run the effort with 5-6 Government employees max (2 from ED,&nbsp;3 DOT, 1 EPA),&nbsp; time frame 4-6-8 months for building the prototype (proto) displays, deploy developement (dev) in 60 days, go live 30 days afterwards.&nbsp;The office I work in (OCIO/Information Assurance) supports this project, and&nbsp;has the expertise to provide security - as does DOT. I&#39;d like to run the project.</p><p>Respectfully,</p><p><strong>Alan Silverstein</strong></p><p>Business Manager, Contracting Officer&#39;s Representative</p><p>Situational Awareness Incident Reporting (SAIR) Manager</p><p>U.S. Department of Education</p><p>Office of the Chief Information Officer</p><p>PCP-10058, 550 12th Street, S.W., Washington, D.C. 20202</p><p>(W) 202.245.7070</p><p>(F) 202.245.7167</p><p>(e) alan.silverstein@ed.gov</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>","Awaiting Review"
48,"Systematic Continuous Process Improvement",72,1,1296574865,1296574865,"<p>Over the past few years the federal government has invested a lot of money and effort in growing process improvement experts at all levels of organization.&nbsp; These programs, based on industry models such as the Toyota Production System and Motorola&#39;s Six-Sigma, have saved hundreds of millions of dollars throughout&nbsp;civilian and military organizations. &nbsp;The Department of Education has not followed suit.&nbsp; Many of the projects instituted through these types of improvements have become self-sustaining by using a portion of the saved resources to&nbsp;fund additional projects.&nbsp; Additionally, there is a consortium known as the Federal Improvement Team (FIT) consisting of representatives from most federal civilian agencies as well as DoD, who are able&nbsp;to provide training and support for any agency that needs assistance in establishing and continuing a process improvement program.&nbsp; Instituting a Continuous Process Improvement environment, and through contracting efforts, requiring our numerous vendors to do likewise, the Department has the potential to save tremendous resources.</p>","Awaiting Review"
54,"Change Risk-Averse Culture",81,1,1296577646,1298390443,"<p>As a supervisor, I see the profound negative effect our risk averse culture has on employees.&nbsp; This fear of making a mistake&nbsp;manifests itself through parochialism and an almost complete deference to legalism.&nbsp; The most obvious example of our aversion to risk is our internal ED clearance process/Exec. Sec. Review. &nbsp; For example, it takes months to clear discretionary funding priorities through ED.&nbsp; While an&nbsp;objective observer might observe that the clearance process results in slightly improved written documents (and, perhaps, avoids some minor mistakes), there is no evidence that the months it takes to clear discretionary priorities makes a positive difference in the quality of applications received or leads to any improved outcomes for children.&nbsp; To the contrary, substantial evidence shows that resultant delays lead to less time on the street to respond to discretionary priorities and lower quality applications.</p><p>Through our clearance process, the message we give our employees is that even though you hold an advanced or even terminal degree in the professional field, there are a handful of&nbsp;less experienced operatives in ED who know better.&nbsp; Not surprisingly, this&nbsp;parochial assault on&nbsp;the basic tenants of professionalism overshadows any and all efforts to improve staff morale.&nbsp; &nbsp;Second, any great organization must have a tolerance for mistakes.&nbsp; Great organizations make mistakes along the way to greatness.&nbsp; ED, on the other hand, is so guarded against making a mistake that it hides behind technocratic or legal interpretations of often vague statutory and regulatory policies rather than taking a proactive policy position that is research-based or value-based, both of which inherently involve some risk.&nbsp; ED will never be a truly great organization unless it develops some tolerance for risk and rejects parochialism in favor of professionalism.</p>","Under Review"
56,"Electronic Timesheets",97,1,1296582061,1335381335,"<p><strong>IDEA ENGINE ADMINISTRATOR&#39;S NOTE</strong></p><p><strong>PLEASE CLICK <a href=""/node/56#comment-219""><span style=""text-decoration: underline;"">HERE</span></a> FOR AN AUGUST 1 UPDATE FROM THE DEPARTMENT&#39;S CHIEF HUMAN CAPITAL OFFICER ROBERT BUGGS ON THIS ISSUE. </strong></p><p>My suggestion is that the Dept. of ED&nbsp;implement&nbsp;a web-based electronic timesheet system. The current&nbsp;paper based system is&nbsp;wasteful,&nbsp;inefficient and has greater potential for human error. Having an electronic system would save money and man hours and provide better accountability.</p>",Implemented
57,"Making More and Coordinated Efforts to Reduce Electricity Consumption and Become More ",105,1,1296585740,1341927212,<p>.</p>,Resolved
58,"Implementing efficiency with a New System to replace PEPS ",112,1,1296591738,1315314384,"<p>I know that internally we are working towards a replacement for PEPS.&nbsp; PEPS is an integral part of Program Compliance.&nbsp; There are some fantastic systems out there that we could easily implement that could replace huge parts of it (if not all of it) and bring great efficiency to this part of ED as well as others.</p><p>There is a system out there called: <strong>Microsoft Dynamics </strong>which works side-by-side with Outlook.&nbsp; Trying to reinvent the wheel with creating our own product may be able to&nbsp;bring us to eventually what we need many years down the road but will cost the organization much.</p><p>Why not use something like Microsoft Dynamics (this is not an ad for Microsoft) :^)&nbsp; since it allows you to do many things including the following:</p><p>1.&nbsp; have the ability to search by school, campaign (action) or by tasks</p><p>2.&nbsp; send e-mails out of a schools &quot;record&quot; so that you have all documentation of any e-mails.&nbsp; This is great for those of us having to deal with FOIA&#39;s.</p><p>3.&nbsp; Allows managers the ability to track workload by individual and also by how complex the task is</p><p>4.&nbsp; This product could be used by many if not all agencies within ED.</p><p>5. The best part of Dynamics is that&#39;s its EFFICIENT!&nbsp; In order to save the taxpayers money, efficiency should be what we strive for!</p><p>PLEASE CHECK IT OUT!</p>","Under Review"
59,"The Aftermath of Math",64,1,1296599291,1375468793,"<p>Quick: what is the quadratic formula?</p><p>I have found that only those who majored in math, and not all of them, among the dozens of people here I have asked do not remember. Even the Summer interns still in college do not know and they are less than four years away from high school.</p><p>Then why did you go to the ninth grade?</p><p>At the very most, ten percent of adults will ever use the quadratic formula. One percent is more like it. Why force students to take one to four years of math in high school for the sake of the 10% or 1%?</p><p>Maybe sweating through the math courses helps you think. This is what matters, and you have to suffer a lot of math you&#39;ll never use because you will nevertheless learn how to think mathematically.</p><p>What is mathematical thinking? I was peripherally involved doing research for the National Mathematics Advisory Panel in 2008 but never did come across a definition that was not circular: mathematics thinking is what helps you do math. You do need it, some of it, if you are one of the few who will go into science or engineering. I asked my daughter, a chemical engineering major, about this. Do you use calculus? Rarely. High school algegra. Quite a bit. The quadratics forumula. Never. (I asked about all the chemical engineering courses she worked harder at then she did at her job. Don&#39;t use it. First year college chemistry? YES. Was taking engineering courses worth while? Yes. How? She couldn&#39;t specify, but is she says she did, that&#39;s probably good enough, except that it would be far better to find out what the aftermath of engineering courses really are and go after the aftermath rather than the content of the courses.</p><p>The Department of Education cannot by law, as most of us know. interfere in curriculum choices. What we can do is allow COUNTIES to experiment with ways of considering the aftermath of math, rather than the number of multiple choice questions answered on STATE-wide tests and let those counties that come up with innovative ideas and ways of teaching and testing them. COUNTIES with their own ideas of what education might be tests</p><p>&nbsp;</p>",Resolved
60,Recycling,118,1,1296606302,1320168835,"<p><strong>IDEA ENGINE ADMINISTRATOR&#39;S NOTE</strong></p><p><strong>PLEASE CLICK <a href=""/node/60#comment-283"">HERE</a> FOR AN UPDATE FROM THE DEPARTMENT&#39;S PROJECT MANAGER IN FACILITIES SERVICES PATRICIA ENCARNACION ON THIS ISSUE. </strong></p><p>In the PCP building, the number and usability of recycling containers is very limited. At the present time, there are only two per floor and they are located exclusively in the kitchens. In addiiton, the containers are inadequate in terms of the size and type of items that can be inserted into them. I strongly recomment increasing the number and size of the containers to make it easier for employees ot recycle all their paper coffee cups and forzen lunch cartens.</p><p>Thank you!</p><p>&nbsp;</p>","In Progress"
61,"Email Capacity",126,1,1296660423,1323277890,"<p>&nbsp;</p><p><strong>IDEA ENGINE ADMINISTRATOR&#39;S NOTE</strong></p><p><strong>PLEASE CLICK <a href=""/node/61#comment-116"">HERE</a> FOR AN UPDATE FROM THE DEPARTMENT&#39;S CHIEF INFORMATION OFFICER DANNY HARRIS ON THIS ISSUE. </strong></p><p>I have been at the Department just over seven months, and I can point to one thing that I am certain would improve productivity and&nbsp;greatly enhance the technical assistance we provide the public.</p><p>We should not have to dispose of any email message we receive or send.</p><p>At this moment, Google offers all members a free email account that exceeds seven thousand five hundred forty seven Megabytes&nbsp;(7547MB) of storage space for free. I have not had to delete a message, no matter how large, in five years. I can retrieve any conversation or email&nbsp;in seconds&nbsp;by entering a few keywords and clicking search.</p><p>Just imagine how much we could improve if we could just have that one&nbsp;capability.</p><p>It doesn&rsquo;t matter if the service is provided by Google, Yahoo, MSN, or if it is something that we do from within, but in my opinion it should happen as soon as possible.</p><p>Thanks for listening.</p>",Implemented
62,"Printed REACH plans",125,1,1296660754,1298998620,"<p>TMS&nbsp;provides functionality to electronically approve&nbsp;REACH plans within the system.&nbsp; Supervisors have been told that after approving in the system, each&nbsp;REACH plan&nbsp;must be printed and signed by the employee, supervisor and approving official.&nbsp;&nbsp;However, since&nbsp;TMS doesn&#39;t currently provide signoff boxes on printed REACH plans, a system change will first be implemented before the manual&nbsp;signing process can occur.&nbsp; This additional manual process&nbsp;appears unnecessary&nbsp;and should be eliminated in an effort to save time &amp; trees.</p>","Under Review"
63,"Double the Spending on the National Library of Education",64,1,1296686409,1335365386,"<p><strong>IDEA ENGINE ADMINISTRATOR&#39;S NOTE</strong></p><p><strong>PLEASE CLICK <a href=""/node/63#comment-360"">HERE</a> FOR AN UPDATE FROM THE DEPARTMENT&#39;S DIRECTOR OF THE INSTITUTE OF EDUCATION SCIENCES JOHN EASTON ON THIS ISSUE. </strong></p><p>Double the spending on the National Library of Education!</p><p>I think it is on the order of $1 million a year.</p><p>I can fairly describe myself as the chief researcher for the Policy and Program Studies Service. We are the folks who share with another part of E.D. the work of employing outside contractors to study the effectiveness of our programs, and we also provide quick answers to questions the Secretary and those who work for him have. They often need background information, and they need it in a hurry, since someone else is pressing on them for answers.</p><p>So I go online and tetch articles from academic journals. If we don&#39;t subscribe to them or need an article not yet put online, we can get it pretty quickly. That&#39;s the nice part. The bad part is that my Web searches turn up books that look like they might have answers (or at least insights), books that the library ought to have. Half the time, the book isn&#39;t there. (The situation is getting worse and worse, as the library&#39;s budget gets more and more cut back. (I may be wrong here.))</p><p>I can get the books through Interlibrary Loan in somewhere between two days and three weeks. But the folks who want the answers will have moved on to another issue, usually in a matter of two or three days. When Harold Wilson, the former prime minister of Great Britain say, &quot;In politics, a week is a long time,&quot; he was speaking the truth.</p><p>(Even worse, almost half the library, in the sub-sub-basement of the LBJ building, has not been accessible by non-library staff for, maybe a whole decade now. It got flooded and closed &quot;temporarily.&quot; There isn&#39;t enough staff to keep it open. You can ask the staff to retreive a specific item for you, and they do so most promptly. You cannot go browse around by yourself. Many times when I wander in the stacks I pick up a book tha thas little to do with what I am researching at the moment but sounds like it would be worth looking at for some future request. This serendipity is a huge reason to retain libraries.</p><p>Also, libraries can buy things like thre thrid edition of an 8-volume International Encyclopedia of Education for $5126.26 (at a savings of $238.74 if bought from Amazon). This came out last year. We have the second edition only, which is about fifteen years old. True, education in many ways has not changed since the Middle Ages before books were printed, but much has changed in other aspects, even in fifteen years, esp. in other nations.</p><p>I should not need to recommend the purchase of this encyclopedia. It should already have been done. But there just isn&#39;t the staff to go make recommendations and the money to pay for the books.</p><p>I am not sure the policy makers realize what might be. We give them pretty good answers. At least we are regularly complimented on the quality and speediness of what we go.</p><p>I say better advice is well worth a million dollars a year. Let us do this and move on to a related idea of mine, which I&#39;ll expound upon later but let you guess what it might be.</p>",Resolved
64,"Dual Monitors for Computers",141,1,1296755770,1367511908,"<p>Producivity powerhouse! Want to see your Excel spreadsheet and Word document at the same time? How about two Word documents full size at the same time so you don&#39;t have to squint? Or do research statistics on a website at the same time you&#39;re writing your Congressional Report?</p><p>The best way to improve productivity is dual monitors for your computer. Even the <a href=""http://www.nytimes.com/2009/01/15/technology/personaltech/15basics.html?_r=3&amp;pagewanted=1&amp;em"">New York Times</a> agrees.</p><p>I used to have dual monitors in another agency. Our productivity was <em>amazing</em>--we could have open relevant sources, webpages, and datasheets on one screen while composing reports on the other. No need to switch windows, no risk of forgetting what you were just looking at, no having to comb through column after column of Excel data looking for the data you need. With dual monitors, it&#39;s all there in front of your eyes.</p><p>Best of all, it&#39;s unbelievably cheap. The Department&#39;s Dell computers already have the hookup built in. It takes virtually no installation--plug and play. All you need is the screen and a desk to put it on. And screens are durable and <strong>very</strong> cheap--online retailers sell them for $20-$50.</p><p>Imagine: boost the government&#39;s efficiency for $20. Hard to imagine a better use of taxpayer funds.</p><p>Other Federal agencies already do this. Why can&#39;t we??</p>",Resolved
65,"Cost Savings for BlackBerrys and other cell phones",89,1,1296758164,1367517855,"<p>I am sure that for the many people who have Department issued BlackBerrys, they are also using another personal cell phone, or more likely a smart phone.&nbsp; Instead of the Department contracting for all these BlackBerrys, why not pay each person who has their own phone a subisdy&nbsp;each month to use their own cell phone.&nbsp;It makes sense, particularly if you can access email on your smart phone.&nbsp; I have to think it would be cheaper for the Department and more efficient (no more tracking of cell phones by IT, no more looking at individual bills, etc. ) I know I would rather only carry around one device and I certainly wouldn&#39;t mind using my own phone if the cost was partly covered.&nbsp;</p>",Resolved
66,"Access Issues",84,1,1296767739,1367527286,"<p>Access Issues</p><p>1. &nbsp;Ever want to get to a shared drive document or onto an EDNet application from home but thought you needed a RAS Account to do this? WRONG.&nbsp; <strong>We can now all get remote access from outside</strong>. The Department should spread the word about this new capability and update the appropriate ConnectED link.<br /><br />2.&nbsp; Ever want to see what messages Department is putting out through any of its seven Facebook pages or eight Twitter pages?&nbsp; So do I, but we can&rsquo;t gain access from work. This prohibition needs to be lifted so we can all view the latest Departmental releases.</p>",Implemented
67,"SharePoint for Facilites Projects",151,1,1296774473,1335985292,"<p><strong>IDEA ENGINE ADMINISTRATOR&#39;S NOTE</strong></p><p><strong>PLEASE CLICK <a href=""/node/67#comment-42"">HERE</a> FOR AN UPDATE ON SharePoint FROM THE DEPARTMENT&#39;S CHIEF INFORMATION OFFICER DANNY HARRIS. </strong></p><p>As a project manager for regional facilities projects, I think it would be great if we had a MS SharePoint, or equivalent, sight where we could invite our stakeholders to visit to get updated information on the progress of facilities related projects.&nbsp;</p><p>I had&nbsp;a brief detail to an agency that was using SharePoint for collaborating with individuals and groups on projects, now I feel like I&#39;m back in the dark ages.&nbsp; I saw another idea where it sounds like someone in ED is already using, or has tried SharePoint.&nbsp; Is it already available?</p>",Resolved
69,"One Stop Login",155,1,1296831135,1309199818,"<p><strong>IDEA ENGINE ADMINISTRATOR&#39;S NOTES</strong></p><p><strong>PLEASE SEE EARLIER DISCUSSION ABOUT SINGLE SIGN-ON <a href=""/node/43"">HERE</a></strong></p><p><strong>PLEASE CLICK <a href=""/node/43#comment-115"">HERE</a> FOR AN UPDATE FROM THE DEPARTMENT&#39;S CHIEF INFORMATION OFFICER DANNY HARRIS ON THIS ISSUE. </strong></p><p>Currently, the many systems that supposedly help staff get, receive, or enter information of differing nature and scope each require a separate login with a password or PIN. Short of creating a directory to store each of them, it is cumbersome, time consuming, and just plain counter-productive to have&nbsp;to login to every separate system.</p><p>So, the IDEA is for each of us to be able set up/customize one site that we can&nbsp;access with ONE PIN. The site would include a personalized menu with portals to EDPAS, TMS, Benefeds, Travel, etc.,&nbsp;&nbsp; That way, we simply click on the portal we want and it pops us. No fuss, no muss. We&#39;ll be one click away from getting&nbsp;things done fast.</p>","In Progress"
71,"Give old equipment to schools instead",159,1,1296841706,1335365549,"<p><strong>IDEA ENGINE ADMINISTRATOR&#39;S NOTE</strong></p><p><strong>PLEASE CLICK <a href=""/node/71#comment-30""><span>HERE</span></a> FOR AN UPDATE FROM THE DEPARTMENT&#39;S ELECTRONIC STEWARDSHIP LEAD DAVID HARRITY OF THE OFFICE OF THE CHIEF INFORMATION OFFICER.&nbsp; PLEASE CLICK <a href=""http://computersforlearning.gov"">HERE</a> TO LEARN MORE ABOUT THE COMPUTERS FOR LEARNING PROGRAM.</strong></p><p>I&#39;ve assisted with many offices that ended up getting rid of perfectly good cameras, laptops, monitors, projectors, etc that get &quot;surplussed&quot; to never be seen again.</p><p>I would like to see a process that puts functional (but out-of-date for the Department&#39;s uses) equipment in the hands of schools that would be happy to have new equipment.</p>","Great Minds"
80,"Faster access to Firepass and Citrix for Teleworkers",188,1,1297266382,1368126414,"<p><strong>IDEA ENGINE ADMINISTRATOR&#39;S NOTE</strong></p><p><strong>PLEASE CLICK <a href=""http://www.ideaengine.ed.gov/node/80#comment-553"">HERE</a> FOR AN UPDATE FROM THE DEPARTMENT&#39;S CHIEF INFORMATION OFFICER DANNY HARRIS, ON THIS ISSUE. </strong></p><p>In recent years, ED and the federal government in general have placed more emphasis on teleworking, especially for maintaining continuity of operations during severe weather. However, ED employees productivity at home is reduced by the fact that the system for accessing e-mail folders and other documents on the network drives (Citrix &amp; Firepass) is extremely slow and twitchy. The system seems to be the slowest at peak use times, so if we did have a true emergency where many employees had to work from home,&nbsp;Citrix would basically&nbsp;come to a griding halt.&nbsp;My suggest&nbsp;is that ED&nbsp;add more&nbsp;capacity to the system to increase its speed.&nbsp;&nbsp;</p>","In Progress"
81,"Learning How to Learn",64,1,1297385441,1375468886,"<p>Victoria Tang did a real service for us by reminding us that the important thing is not so much *what* you have learned but learning *how* to learn. I guess we all agree to this, but too much agreement could very well signal that we don&#39;t know what we mean by &quot;learning how to learn.&quot;</p><p>Now it seems that I spend more time learning than do anything else but sleeping. What I mean is that nearly all of the time at work, I am reading something, whether on a computer screen, reviewing a draft report held in my hand, or browsing books and journals at the National Library of Education. At home, too, I spend a lot of time reading something, about various ongoing controversies, classical music, or (right now) _Pride and Prejudice_, an extraordinarily worthwhile book.</p><p>But do I know *how* to learn? I just do it. Sometimes it is systematic, as when I research a topic for others here, and I can share tips with others, from what to put into quotation marks when doing a Google search, to when to use new search terms, and when to give up, go to the boss, and say there probably is not much more to find out.</p><p>This is just me. Now, as I said, I love controversies and find lessons to be learned. I read some highly argumentative accounts of the genuineness of the so-called Hawaiian Missionaries, which were not quite postage stamps but used in the 19th century when there were still a lot of missionaries trying to convert the native Hawaiians. The problem is that, I was always persuaded by the last tract on the subject. I stopped. I realized that the next one would convince me that the last one got it all wrong.</p><p>And so, when I got curious about critical thinking and got some textbooks on the subject, I found that I already knew everything in them. I was not actually born with knowing how to do critical thinking, but it seems that way.</p><p>So let me tap into the exertise of those here and ask for your general reflections on how to teach and learn how to learn. Once we thrash some ideas around, we should start to think the implications for educational policy right here in E.D. What can E.D. do to *indirectly* foster teaching how to learn.</p><p>The stakes are the highest. If the U.S. educational system cannot or will not move in the direction of getting students to learn how to learn, competing nations will. Doing well on standardized tests internationally means little, unless there really is an aftermath of math and aftermaths of every other subject. So, which subjects best foster an aftermath of learning how to learn?</p>",Resolved
82,"Paper Supply",199,1,1297459057,1297459057,"<p>Here in Chicago our daily-use paper comes from Ohio and the higher quality letterhead paper is shipped from New York.&nbsp; That is absurd.</p><p>I&#39;m sure we could find a Chicagoland paper distributor that meets GSA procurement guidelines and would deliever at a&nbsp;lower price because the company&nbsp;would have&nbsp;lower transportation costs.&nbsp; Local paper shipments should be used by all Federal agencies.</p><p>Using local companies decreases the carbon footprint and will save money!&nbsp;&nbsp;&nbsp;</p>","Awaiting Review"
83,"Presentations using web x ",200,1,1297459466,1297459466,"<p>The Department has licenses for Web-X.&nbsp; Make these available to staff in OCR who do technical assistance presentations to school districts.&nbsp;&nbsp; For example SF OCR is responsible for just the State of California.&nbsp; We could provide OCR Civil Rights 101 ( our basic presentation) to every school district in Californa using web-x and allow for those districts to ask specific TA questions of staff during these presentations.&nbsp; This could be done on a weekly basis and we could eventually include all 1058 school districts. For many this may be the first introduction to OCR.&nbsp;&nbsp;</p><p>This is customer friendly, cheaper for OCR and the Districts (no travel funds needed) and provides an avenue for the Districts to have a positive encounter with OCR before they get into a complaint investigation situation.</p><p>The same model could be used with parent groups, advocacy groups,&nbsp; ethnic communities we are targeting for outreach like Native American communities.</p><p>&nbsp;</p>","Awaiting Review"
84,"School Improvement Model",203,1,1297707458,1317212392,"<p>I have a compelling idea as to how to increase the success of the School Improvement Grants (SIG) program. The goal of SIG is to dramatically transform school culture and increase outcomes in each state&#39;s persistently lowest-achieving schools, including secondary schools, through robust and comprehensive reforms.</p><p>While the Department mandates the use of one of four models to be used by SIG grantees, they are Transformation Models not reform models. The Transformation Models have a significant impact on the trajectory toward school reform and will give impetus and impact in enabling school districts to overcome the inertia associated with bringing about reform at he local level. I believe that both states and local school districts can benefit from having a model of school reform that is comprehensive and futuristic.</p><p>Two years ago I had a presentation made at the Blacks In Government Training Conference in Baltimore, Maryland highlighting such a model. By-the-way, the Department was represented at this session. I offer for your review&nbsp; a presentation of this model on the link below.</p><p>&nbsp;</p><p>&nbsp;&nbsp; &nbsp;&nbsp; <a href=""http://www.paedeia.com/Thinking%20Skills.asp"">http://www.paedeia.com/Thinking%20Skills.asp</a></p>","Under Review"
85,"ED logo paraphernalia",160,1,1297791203,1302622281,"<p>I&#39;ve seen government employees from other government agencies with bags/lanyards/etc with their agency&#39;s logo on them.&nbsp; I&nbsp;would love to have a bag with the U.S. Department of Education&#39;s logo on it.&nbsp; Can we set up an agreement with a company that does this type of work and place a link to the company&#39;s website on connectED so that ED employees could purchase items ??</p>","Under Review"
