472,80,175
472,100,233
472,40,16
471,40,16
470,100,206
467,80,206
463,100,612
454,100,206
452,100,206
467,80,253
451,100,253
470,100,253
466,80,439
469,80,206
473,40,206
472,100,721
378,100,721
342,100,721
470,100,468
451,100,468
452,100,468
472,80,439
316,80,439
256,80,439
462,40,233
461,20,233
461,80,881
479,80,175
475,60,175
472,100,82
481,100,462
480,100,462
481,20,37
480,20,37
482,100,158
480,40,158
482,100,439
460,100,519
485,100,886
482,100,885
60,100,885
428,100,888
485,100,16
482,100,16
481,60,16
480,80,16
479,80,16
475,80,16
486,60,16
485,100,892
417,100,43
378,20,43
356,100,43
475,100,43
324,100,43
472,100,43
334,100,43
322,100,43
195,20,43
491,20,158
459,100,586
479,100,211
490,100,367
485,20,367
484,80,367
479,100,367
450,100,367
437,100,367
424,100,367
324,100,367
123,100,367
186,100,367
54,100,367
118,100,367
249,100,367
83,100,367
91,100,367
182,100,367
322,100,367
29,100,367
256,100,367
167,100,367
302,60,367
115,20,367
96,20,367
490,80,175
486,80,720
484,80,720
490,100,720
424,80,720
415,100,720
344,100,720
493,100,843
491,20,843
494,60,898
494,100,896
486,100,851
459,100,851
168,100,158
498,100,843
494,100,843
498,20,233
168,100,904
499,100,246
494,100,246
460,100,246
505,100,233
499,20,233
510,60,760
510,100,762
499,80,169
498,80,169
490,80,169
475,80,169
437,20,169
302,20,169
246,100,169
151,20,169
128,20,169
516,100,52
515,80,52
505,100,52
499,80,52
498,80,52
496,80,52
494,80,52
493,80,52
491,60,52
490,60,52
478,60,52
486,80,52
485,60,52
484,80,52
482,60,52
481,60,52
480,80,52
479,100,52
475,80,52
472,80,52
520,100,137
499,80,137
494,80,137
479,100,137
424,80,137
414,80,137
490,100,16
491,80,16
493,80,16
496,80,16
459,100,246
523,100,43
522,100,233
523,20,233
498,100,721
523,20,37
515,100,597
324,100,597
526,100,82
523,80,82
480,100,466
472,100,466
437,100,466
434,100,466
367,100,466
361,100,466
316,100,466
261,100,466
259,100,466
195,100,466
167,100,466
152,100,466
142,100,466
134,100,466
130,100,466
113,100,466
111,100,466
93,100,466
54,100,466
445,80,921
528,100,537
515,100,307
88,100,307
531,40,599
531,100,925
533,100,925
523,80,925
527,80,209
342,100,931
540,100,612
540,100,709
540,100,634
540,100,721
540,100,468
540,100,126
540,100,180
540,100,690
540,100,817
540,100,238
540,100,135
540,100,687
540,100,933
540,100,528
535,100,528
540,100,934
540,100,658
528,100,934
539,100,658
533,100,658
530,100,658
528,100,658
521,100,658
499,100,658
540,100,833
540,100,810
540,100,307
540,100,813
540,80,620
531,80,620
535,80,620
540,100,932
540,100,641
540,100,939
540,100,940
540,100,807
540,100,942
540,100,647
540,100,943
542,100,175
542,20,37
540,100,937
378,100,160
528,100,160
361,100,160
188,100,468
543,80,175
544,20,37
543,20,37
544,100,82
548,80,233
549,80,224
548,100,224
545,80,224
544,60,224
539,20,224
532,80,224
533,80,224
531,100,224
528,100,224
523,60,224
522,80,224
515,80,224
553,100,37
550,100,117
554,100,953
554,20,37
554,100,954
554,100,955
554,100,958
554,100,721
544,100,721
216,100,721
342,100,468
125,100,468
554,100,943
92,100,943
94,100,943
96,100,943
118,100,943
111,100,943
134,100,943
152,100,943
150,100,943
166,100,943
557,100,82
557,100,16
551,80,16
546,40,16
545,100,16
544,100,16
542,80,16
533,100,16
528,100,16
499,100,16
484,100,16
557,100,960
554,100,519
554,100,962
555,100,962
553,100,962
557,100,962
559,100,962
259,80,965
540,60,965
560,100,965
560,100,54
551,80,54
548,100,54
540,100,54
530,100,54
496,100,54
479,100,54
424,100,54
356,100,54
85,100,54
45,100,54
560,100,789
563,100,528
560,100,528
559,100,528
563,100,112
301,100,112
559,100,974
565,20,175
630,60,975
629,60,975
628,80,975
559,100,16
565,20,16
706,100,979
705,100,975
316,100,597
704,100,597
705,100,597
706,100,597
574,100,528
709,80,982
708,80,982
708,100,528
593,100,586
587,100,586
710,60,240
704,100,175
707,60,240
565,20,985
559,100,985
557,100,985
693,100,175
557,100,240
690,100,192
671,100,147
533,100,985
687,80,175
531,100,985
678,100,147
520,100,985
676,80,175
616,100,987
675,100,192
669,80,175
424,100,985
667,100,175
669,80,192
705,100,240
659,80,175
667,80,192
704,100,240
703,100,240
697,60,240
695,80,240
705,100,988
694,80,240
691,100,240
704,100,988
688,60,240
261,20,985
703,100,988
702,100,988
641,100,175
701,100,988
693,100,690
637,100,175
693,100,990
693,100,988
690,100,690
660,100,240
659,100,240
692,100,990
626,60,175
683,80,990
702,100,991
579,100,634
577,100,634
637,60,192
706,60,840
671,100,990
705,80,840
668,100,634
704,100,840
703,100,840
702,100,840
700,100,840
631,100,634
628,100,634
621,100,634
693,100,840
618,100,634
692,80,840
691,80,840
690,100,840
689,100,840
687,80,840
703,100,184
686,100,840
560,100,992
557,100,992
554,100,992
679,60,840
580,80,192
579,100,990
676,100,840
542,100,992
579,100,192
540,100,992
707,80,993
674,100,840
533,100,992
671,100,840
530,100,992
557,80,996
521,100,992
540,100,993
554,100,996
580,80,184
577,80,184
531,80,996
484,100,992
498,80,996
472,100,992
658,100,840
657,100,840
449,100,992
244,80,996
113,100,995
701,100,997
563,100,993
703,80,996
533,100,993
667,80,996
531,100,993
339,100,992
637,80,996
659,80,147
710,80,927
658,80,147
542,100,995
646,100,840
657,80,147
334,100,992
324,100,992
516,100,993
316,100,992
641,100,840
486,100,993
472,100,993
460,100,993
246,100,992
631,100,840
630,60,840
197,100,992
629,100,840
189,100,992
626,60,840
671,20,987
625,100,840
624,100,840
161,100,992
620,100,840
155,100,992
303,100,993
151,100,992
608,100,840
678,100,988
146,100,992
675,100,988
674,100,988
130,100,992
603,100,840
179,100,993
667,100,988
118,100,992
669,100,988
161,100,993
658,100,988
657,100,988
135,100,993
579,100,840
113,100,993
111,100,993
88,100,993
85,100,992
378,100,191
80,100,992
69,100,992
83,100,993
61,100,992
60,100,992
705,100,998
633,100,927
630,100,927
45,100,992
43,100,992
54,100,993
710,60,16
666,100,927
709,40,16
686,100,927
708,80,16
707,80,16
342,100,191
574,100,16
90,60,993
706,60,52
705,80,52
704,80,52
703,100,52
702,100,52
701,80,52
244,100,191
678,80,1000
706,80,16
703,80,16
702,80,16
697,60,16
674,100,1000
694,100,16
693,100,16
669,100,1000
249,100,993
692,100,16
691,100,16
690,100,16
689,100,16
687,100,16
686,40,16
701,80,999
681,100,16
680,100,16
679,100,16
678,60,16
692,80,999
677,60,16
675,80,16
674,80,16
689,80,999
673,100,16
672,100,16
671,40,16
676,100,999
670,100,16
698,100,993
668,80,16
706,100,336
699,100,993
574,20,1001
660,100,16
659,100,16
564,60,1001
559,60,1001
556,100,1001
670,100,999
686,100,136
658,40,16
694,80,336
652,100,16
522,100,1001
651,100,16
520,100,1001
658,80,52
693,100,336
646,80,999
673,100,136
640,100,999
496,100,1001
647,80,16
494,100,1001
646,100,16
637,80,999
692,100,336
644,100,16
461,100,1001
640,40,16
631,80,999
690,100,336
636,100,16
690,100,993
659,100,136
626,80,999
626,80,16
687,100,336
624,100,999
660,100,52
618,100,16
684,80,993
617,100,16
368,100,1001
616,100,16
610,100,16
651,100,52
652,100,52
343,20,1001
344,20,1001
680,100,993
678,100,336
586,80,999
637,100,136
595,100,16
324,100,1001
323,20,1001
594,80,16
322,100,1001
321,100,1001
320,20,1001
590,60,16
573,80,999
632,20,136
589,60,16
669,100,336
318,100,1001
580,100,16
301,100,1001
621,100,136
579,100,16
577,80,16
620,100,136
573,100,16
710,20,1001
557,100,999
572,80,16
571,80,16
656,100,336
646,100,336
645,100,336
85,100,1001
641,100,336
28,100,1001
664,100,1002
636,100,336
708,100,449
166,100,1001
608,100,988
414,100,449
388,80,449
449,100,999
617,100,336
166,100,449
626,80,993
603,100,336
692,100,1003
621,100,993
689,100,1003
616,100,993
687,100,1003
681,100,1003
606,60,993
590,100,336
604,100,993
673,100,1003
603,100,993
669,100,1003
667,100,1003
598,80,993
580,100,336
714,100,449
586,100,993
708,100,988
582,80,993
130,100,191
118,100,191
573,100,993
714,100,1005
712,80,1005
616,100,971
710,80,1005
708,100,1005
707,80,1005
622,60,993
557,100,988
563,100,1005
554,100,988
559,100,1005
557,100,1005
697,20,987
554,100,1005
551,100,1005
550,100,1005
548,100,1005
616,100,52
543,100,1005
540,100,1005
533,100,1005
523,100,1005
618,100,175
54,100,191
608,80,175
616,100,224
455,100,191
531,100,191
540,100,191
554,100,191
118,100,931
593,80,175
590,80,175
704,100,191
586,60,175
690,100,191
582,40,175
579,100,175
572,40,175
675,100,191
571,60,175
674,100,191
669,100,191
667,100,191
657,100,191
649,100,191
626,100,191
577,100,191
706,100,180
693,100,180
674,100,180
667,100,180
618,100,180
686,20,987
688,20,192
697,100,1003
646,100,1003
639,100,1003
628,100,1003
704,80,1007
597,100,740
715,80,1008
563,100,1008
554,100,1008
551,100,1008
540,100,1008
533,100,1008
574,100,1008
485,100,1008
710,80,478
707,100,478
563,100,478
560,100,478
557,100,478
554,100,478
550,80,478
549,100,478
548,100,478
546,100,478
543,40,478
542,100,478
540,100,478
472,100,478
459,100,478
437,100,478
424,100,478
708,100,1009
559,80,1009
557,100,1009
554,100,1009
548,100,1009
554,100,888
424,80,888
195,100,888
155,100,888
624,100,538
621,100,538
617,80,538
688,60,538
706,60,1006
704,80,1006
684,80,1006
704,100,888
693,100,888
680,80,888
715,60,1012
669,100,888
667,100,888
714,80,1012
574,80,224
155,100,484
712,100,1012
554,100,484
284,100,484
708,100,1012
707,60,1012
574,100,1012
565,40,1012
560,100,1012
559,80,1012
557,100,1012
555,100,1012
553,80,1012
714,80,619
548,80,1012
708,80,619
707,100,619
557,100,619
555,60,619
554,80,619
542,80,1012
551,80,619
540,100,619
533,100,1012
496,100,1012
494,100,1012
485,100,1012
472,100,1012
461,80,1012
460,100,1012
449,100,1012
434,100,1012
356,100,1012
344,100,1012
343,100,1012
527,100,1012
189,100,1012
705,80,1013
704,80,1013
703,100,1013
702,100,1013
339,100,1012
324,100,1012
323,80,1012
322,80,1012
674,80,1013
303,100,1012
262,80,1012
246,100,1012
227,100,1012
222,100,1012
701,100,307
167,100,1012
621,100,1013
154,100,1012
618,100,1013
151,80,1012
617,80,1013
146,80,1012
141,100,1012
682,100,307
138,80,1012
678,60,307
128,80,1012
677,100,307
675,80,307
669,80,307
667,80,307
71,100,1012
665,60,307
69,100,1012
666,40,307
45,100,1012
663,80,307
43,100,1012
661,100,307
660,100,307
657,20,307
656,60,307
654,20,307
653,60,307
651,100,307
647,60,307
646,100,307
644,100,307
641,60,307
639,80,307
638,80,307
637,100,307
632,60,307
705,80,211
706,100,211
704,100,211
703,100,211
702,100,211
701,80,211
696,80,211
689,100,211
686,80,211
684,80,211
675,100,211
661,100,1003
655,20,1003
622,80,1003
609,100,1003
608,100,1003
705,100,1003
706,60,987
222,100,987
704,100,133
686,20,133
678,20,133
667,20,133
669,20,133
658,20,133
657,20,133
656,20,133
628,100,133
621,100,133
597,60,1016
708,100,54
706,100,54
701,100,54
702,100,54
703,100,54
705,100,54
704,80,54
697,40,54
693,100,54
690,100,54
689,100,54
687,40,54
686,100,54
684,100,54
680,40,54
678,100,54
677,100,54
675,100,54
674,100,54
669,100,54
667,100,54
665,100,54
663,100,54
656,100,54
646,100,54
641,40,54
626,60,54
549,100,950
559,100,968
551,100,968
588,100,1017
651,100,1017
667,100,1017
631,100,1017
617,100,1017
571,60,1017
597,80,1017
706,100,1019
704,100,1019
676,100,1019
674,100,1019
672,100,1019
671,100,1019
624,80,54
621,80,54
667,100,1020
656,100,1020
649,100,1020
646,100,1020
628,100,1020
616,100,1020
609,100,1020
579,100,1020
573,100,1020
690,100,1020
686,100,1020
678,100,1020
677,100,1020
675,100,1020
674,100,1020
557,100,1021
702,80,1022
694,80,1022
687,100,1022
675,80,1022
674,100,1022
669,100,1022
667,100,1022
631,60,1022
621,100,1022
617,100,1022
616,100,1022
603,100,1022
597,100,1022
593,80,1022
590,80,1022
577,100,1022
571,60,1022
706,80,1022
692,80,1023
675,80,1023
704,60,1023
679,80,1023
676,80,1023
715,80,367
708,100,367
554,100,367
551,100,367
543,100,367
542,100,367
531,100,367
708,100,1025
557,100,1025
551,100,1025
540,100,968
516,100,968
496,100,968
461,100,968
424,100,968
706,80,1028
704,100,1028
703,80,1028
702,100,1028
701,80,1028
693,80,1028
692,80,1028
690,100,1028
689,80,1028
687,60,1028
686,80,1028
683,80,1028
680,80,1028
679,80,1028
678,80,1028
676,80,1028
675,100,1028
673,80,1028
669,80,1028
668,80,1028
667,80,1028
659,60,1028
658,80,1028
646,80,1028
628,60,1028
626,80,1028
624,80,1028
618,100,1028
579,80,1028
718,100,980
704,100,312
703,100,312
702,100,312
701,100,312
693,100,312
690,100,312
687,60,312
686,80,312
684,80,312
682,100,312
678,80,312
675,100,312
674,100,312
669,80,312
667,100,312
665,80,312
660,100,312
658,80,312
657,100,312
656,80,312
653,100,312
652,100,312
651,80,312
646,80,312
643,80,312
637,80,312
634,100,312
632,80,312
624,100,312
617,80,312
608,100,312
603,100,312
601,100,312
595,100,312
589,100,312
571,100,312
597,100,153
417,100,1029
533,100,1017
324,100,1017
280,80,1017
222,100,1017
89,100,1017
43,100,1030
65,80,1030
69,80,1030
284,80,1030
119,20,1030
554,80,1030
551,80,1030
528,20,1030
268,100,1030
256,80,1030
216,100,1030
705,80,892
704,40,892
703,100,892
692,100,892
686,20,892
678,20,892
673,100,892
656,20,892
661,100,892
637,100,892
631,100,892
706,80,492
564,100,492
563,100,492
560,20,492
557,100,492
551,100,492
553,100,492
554,80,492
556,80,492
550,100,492
548,100,492
540,100,492
528,100,492
527,80,492
526,100,492
520,100,492
496,100,492
494,100,492
493,100,492
486,20,492
485,20,492
481,100,492
472,100,492
471,100,492
462,80,492
461,100,492
460,100,492
459,100,492
455,80,492
449,100,492
445,100,492
437,100,492
424,100,492
368,100,492
367,100,492
346,100,492
344,100,492
339,100,492
324,100,492
322,20,492
320,100,492
318,20,492
316,100,492
306,100,492
303,100,492
299,100,492
290,80,492
280,100,492
275,100,492
268,100,492
267,100,492
266,100,492
265,100,492
264,20,492
258,100,492
256,100,492
246,20,492
227,100,492
222,100,492
216,100,492
213,100,492
692,100,1031
691,100,1031
683,100,1031
681,100,1031
663,100,1031
648,80,1031
638,100,1031
637,80,1031
631,100,1031
617,80,1031
595,100,1031
593,100,1031
586,100,1031
579,100,1031
578,100,1031
577,100,1031
576,100,1031
575,100,1031
571,100,1031
572,80,1031
706,100,970
689,100,970
692,100,970
683,100,970
681,100,970
680,100,970
675,100,970
659,100,970
706,60,981
712,80,1034
557,80,1034
499,100,1034
314,100,1034
597,100,1035
542,60,599
631,100,1036
721,100,1037
574,60,1037
472,80,1039
701,100,784
702,100,784
692,100,784
690,100,784
686,80,784
683,100,784
681,100,784
675,100,784
667,80,784
658,60,784
648,80,784
721,60,1041
706,100,1038
704,100,1038
705,100,1038
701,100,1038
703,100,1038
693,100,1038
721,100,192
718,40,192
715,20,192
710,60,192
709,20,192
708,100,192
707,20,192
574,100,192
564,80,192
563,100,192
560,20,192
559,100,192
557,100,192
555,100,192
554,100,192
551,40,192
550,40,192
549,100,192
548,100,192
546,80,192
544,100,192
437,100,192
424,100,192
422,100,192
414,20,192
540,100,493
343,100,493
216,100,493
179,100,493
722,100,1038
722,100,1042
721,100,837
687,20,1044
626,100,1044
624,100,1044
623,100,1044
621,100,1044
620,100,1044
618,60,1044
616,100,1044
597,100,1044
587,20,1044
586,100,1044
579,80,1044
573,20,1044
572,20,1044
704,20,1044
703,100,1044
701,100,1044
693,80,1044
691,60,1044
689,100,1044
668,60,1044
660,100,1044
659,80,1044
651,100,1044
644,20,1044
571,40,1044
722,100,784
708,100,784
722,100,1045
565,20,784
557,100,784
551,100,784
563,80,1045
550,100,784
559,80,1045
540,100,784
532,100,1045
531,100,1045
528,100,1045
535,100,784
498,100,1045
490,100,1045
486,100,1045
455,100,1045
530,80,784
522,100,784
521,100,784
491,40,784
216,100,1045
485,80,784
722,100,1046
616,100,1047
722,100,1048
722,100,1049
722,100,1050
722,100,1051
548,80,1052
554,80,1052
540,100,1052
681,100,1054
699,100,1054
694,100,1054
693,100,1054
692,100,1054
690,100,1054
689,100,1054
683,100,1054
682,20,1054
680,100,1054
723,100,1053
678,100,1054
669,100,1054
667,100,1054
663,100,1054
661,100,1054
659,100,1054
641,100,1054
637,100,1054
632,100,1054
628,100,1054
621,100,1054
618,100,1054
689,100,272
606,100,1054
692,100,272
690,100,272
571,100,1054
691,100,272
671,100,272
722,100,1056
540,100,1055
532,100,1055
528,100,1055
521,100,1055
460,100,1055
721,100,1057
714,100,1057
708,100,1057
361,80,1055
557,100,1057
554,100,1057
723,100,1038
540,100,1057
535,100,1057
531,80,1057
261,20,1055
523,80,1057
244,100,1055
379,80,1057
54,100,1057
722,100,1041
723,60,1041
714,80,1041
540,80,1041
531,60,1041
496,100,1041
531,80,1052
520,80,1052
496,80,1052
721,100,82
725,100,37
709,80,1060
725,40,1060
722,80,1060
708,100,1060
730,100,114
730,100,1061
730,100,528
730,100,350
715,100,350
710,60,350
730,100,1062
732,100,982
732,40,175
731,60,175
734,100,1067
